lorentzForce,siteDistance,vAve
1.60,-0.10,-0.025027
1.60,-0.20,-0.0250018
1.60,-0.30,-0.0250741
1.60,-0.40,-0.0250244
1.60,-0.50,-0.0250727
1.60,-0.60,-0.0250088
1.60,-0.70,-0.237576
1.60,-0.80,-0.0250176
1.60,-0.90,-0.0250481
1.60,-1.00,-0.0250084
1.60,-1.10,-0.0250801
1.60,-1.20,-0.0250504
1.60,-1.30,-0.0250194
1.60,-1.40,-0.0250115
1.60,-1.50,-0.0250237
1.60,-1.60,-0.0268776
1.60,-1.70,-0.0765853
1.60,-1.80,-0.145233
1.60,-1.90,-0.176898
1.60,-2.00,-0.177493
1.60,0.00,-0.0250646
1.60,0.10,-0.0250194
1.60,0.20,-0.0250014
1.60,0.30,-0.0250337
1.60,0.40,-0.0250451
1.60,0.50,-0.0250603
1.60,0.60,-0.0250565
1.60,0.70,-0.082346
1.60,0.80,-0.162495
1.60,0.90,-0.157554
1.60,1.00,-0.152495
1.60,1.10,-0.147549
1.60,1.20,-0.143157
1.60,1.30,-0.143253
1.60,1.40,-0.155088
1.60,1.50,-0.175836
1.60,1.60,-0.122523
1.60,1.70,-0.117537
1.60,1.80,-0.112531
1.60,1.90,-0.107544
1.60,2.00,-0.102692
1.62,-0.10,-0.0250425
1.62,-0.20,-0.0250193
1.62,-0.30,-0.0250907
1.62,-0.40,-0.0250483
1.62,-0.50,-0.0250629
1.62,-0.60,-0.025035
1.62,-0.70,-0.0250238
1.62,-0.80,-0.0250638
1.62,-0.90,-0.0250852
1.62,-1.00,-0.0250079
1.62,-1.10,-0.0250319
1.62,-1.20,-0.0250898
1.62,-1.30,-0.0250811
1.62,-1.40,-0.0250015
1.62,-1.50,-0.0300925
1.62,-1.60,-0.0976568
1.62,-1.70,-0.140192
1.62,-1.80,-0.162639
1.62,-1.90,-0.176243
1.62,-2.00,-0.176224
1.62,0.00,-0.0250792
1.62,0.10,-0.0250302
1.62,0.20,-0.0250141
1.62,0.30,-0.0250452
1.62,0.40,-0.0250536
1.62,0.50,-0.0250614
1.62,0.60,-0.172543
1.62,0.70,-0.167527
1.62,0.80,-0.162548
1.62,0.90,-0.157584
1.62,1.00,-0.152909
1.62,1.10,-0.151929
1.62,1.20,-0.164499
1.62,1.30,-0.190698
1.62,1.40,-0.216119
1.62,1.50,-0.14074
1.62,1.60,-0.122504
1.62,1.70,-0.117593
1.62,1.80,-0.112546
1.62,1.90,-0.107602
1.62,2.00,-0.0890483
1.64,-0.10,-0.0250651
1.64,-0.20,-0.0250398
1.64,-0.30,-0.0249982
1.64,-0.40,-0.222533
1.64,-0.50,-0.0250124
1.64,-0.60,-0.025012
1.64,-0.70,-0.0250221
1.64,-0.80,-0.0250854
1.64,-0.90,-0.0250806
1.64,-1.00,-0.025084
1.64,-1.10,-0.0250731
1.64,-1.20,-0.025001
1.64,-1.30,-0.026595
1.64,-1.40,-0.0513035
1.64,-1.50,-0.118937
1.64,-1.60,-0.146452
1.64,-1.70,-0.164389
1.64,-1.80,-0.17658
1.64,-1.90,-0.183004
1.64,-2.00,-0.183149
1.64,0.00,-0.0250003
1.64,0.10,-0.0250437
1.64,0.20,-0.025025
1.64,0.30,-0.0250623
1.64,0.40,-0.102543
1.64,0.50,-0.177534
1.64,0.60,-0.17254
1.64,0.70,-0.167506
1.64,0.80,-0.162865
1.64,0.90,-0.161605
1.64,1.00,-0.169592
1.64,1.10,-0.194271
1.64,1.20,-0.222724
1.64,1.30,-0.138117
1.64,1.40,-0.133389
1.64,1.50,-0.127588
1.64,1.60,-0.12251
1.64,1.70,-0.117537
1.64,1.80,-0.112559
1.64,1.90,-0.107584
1.64,2.00,-0.0992617
1.66,-0.10,-0.0250795
1.66,-0.20,-0.0250776
1.66,-0.30,-0.025089
1.66,-0.40,-0.0250122
1.66,-0.50,-0.0250549
1.66,-0.60,-0.0250076
1.66,-0.70,-0.0250247
1.66,-0.80,-0.0250796
1.66,-0.90,-0.0250165
1.66,-1.00,-0.025027
1.66,-1.10,-0.0251835
1.66,-1.20,-0.0330496
1.66,-1.30,-0.103811
1.66,-1.40,-0.138898
1.66,-1.50,-0.157304
1.66,-1.60,-0.170729
1.66,-1.70,-0.181416
1.66,-1.80,-0.188974
1.66,-1.90,-0.192034
1.66,-2.00,-0.165019
1.66,0.00,-0.0250138
1.66,0.10,-0.0250585
1.66,0.20,-0.0250444
1.66,0.30,-0.187535
1.66,0.40,-0.182567
1.66,0.50,-0.177548
1.66,0.60,-0.173209
1.66,0.70,-0.172724
1.66,0.80,-0.179089
1.66,0.90,-0.199864
1.66,1.00,-0.223563
1.66,1.10,-0.249824
1.66,1.20,-0.21713
1.66,1.30,-0.137634
1.66,1.40,-0.132579
1.66,1.50,-0.127538
1.66,1.60,-0.122532
1.66,1.70,-0.117528
1.66,1.80,-0.112506
1.66,1.90,-0.105704
1.66,2.00,-0.102562
1.68,-0.10,-0.0250336
1.68,-0.20,-0.0250416
1.68,-0.30,-0.0250238
1.68,-0.40,-0.0250062
1.68,-0.50,-0.0249987
1.68,-0.60,-0.0250619
1.68,-0.70,-0.0250327
1.68,-0.80,-0.0250392
1.68,-0.90,-0.0250292
1.68,-1.00,-0.0275253
1.68,-1.10,-0.0901209
1.68,-1.20,-0.140333
1.68,-1.30,-0.157728
1.68,-1.40,-0.168629
1.68,-1.50,-0.172777
1.68,-1.60,-0.166913
1.68,-1.70,-0.0807691
1.68,-1.80,-0.106963
1.68,-1.90,-0.136624
1.68,-2.00,-0.161763
1.68,0.00,-0.025027
1.68,0.10,-0.197553
1.68,0.20,-0.192504
1.68,0.30,-0.187524
1.68,0.40,-0.184289
1.68,0.50,-0.186423
1.68,0.60,-0.19804
1.68,0.70,-0.217658
1.68,0.80,-0.234751
1.68,0.90,-0.253172
1.68,1.00,-0.280861
1.68,1.10,-0.151999
1.68,1.20,-0.142591
1.68,1.30,-0.137585
1.68,1.40,-0.132507
1.68,1.50,-0.127504
1.68,1.60,-0.122561
1.68,1.70,-0.117553
1.68,1.80,-0.112544
1.68,1.90,-0.107532
1.68,2.00,-0.102557
1.70,-0.10,-0.207832
1.70,-0.20,-0.212521
1.70,-0.30,-0.0250531
1.70,-0.40,-0.0250138
1.70,-0.50,-0.0250254
1.70,-0.60,-0.0250573
1.70,-0.70,-0.0250134
1.70,-0.80,-0.0256832
1.70,-0.90,-0.0584744
1.70,-1.00,-0.136046
1.70,-1.10,-0.162643
1.70,-1.20,-0.159354
1.70,-1.30,-0.0418787
1.70,-1.40,-0.0640848
1.70,-1.50,-0.0859903
1.70,-1.60,-0.106831
1.70,-1.70,-0.127371
1.70,-1.80,-0.149044
1.70,-1.90,-0.165053
1.70,-2.00,-0.17931
1.70,0.00,-0.204446
1.70,0.10,-0.391151
1.70,0.20,-0.195956
1.70,0.30,-0.206223
1.70,0.40,-0.226648
1.70,0.50,-0.243298
1.70,0.60,-0.256202
1.70,0.70,-0.26725
1.70,0.80,-0.280576
1.70,0.90,-0.295503
1.70,1.00,-0.152947
1.70,1.10,-0.14754
1.70,1.20,-0.142592
1.70,1.30,-0.137509
1.70,1.40,-0.132578
1.70,1.50,-0.127561
1.70,1.60,-0.122545
1.70,1.70,-0.117583
1.70,1.80,-0.112561
1.70,1.90,-0.10752
1.70,2.00,-0.102998
1.72,-0.10,-0.207845
1.72,-0.20,-0.212568
1.72,-0.30,-0.217554
1.72,-0.40,-0.222587
1.72,-0.50,-0.0250841
1.72,-0.60,-0.0250451
1.72,-0.70,-0.0300054
1.72,-0.80,-0.124545
1.72,-0.90,-0.162478
1.72,-1.00,-0.030655
1.72,-1.10,-0.0504924
1.72,-1.20,-0.0810009
1.72,-1.30,-0.103482
1.72,-1.40,-0.119957
1.72,-1.50,-0.133004
1.72,-1.60,-0.145643
1.72,-1.70,-0.15603
1.72,-1.80,-0.168381
1.72,-1.90,-0.182127
1.72,-2.00,-0.191324
1.72,0.00,-0.20428
1.72,0.10,-0.204371
1.72,0.20,-0.268082
1.72,0.30,-0.272434
1.72,0.40,-0.282141
1.72,0.50,-0.292181
1.72,0.60,-0.299401
1.72,0.70,-0.307589
1.72,0.80,-0.317972
1.72,0.90,-0.157763
1.72,1.00,-0.152538
1.72,1.10,-0.147519
1.72,1.20,-0.142499
1.72,1.30,-0.137576
1.72,1.40,-0.132559
1.72,1.50,-0.127569
1.72,1.60,-0.122501
1.72,1.70,-0.117545
1.72,1.80,-0.112502
1.72,1.90,-0.107747
1.72,2.00,-0.10385
1.74,-0.10,-0.207611
1.74,-0.20,-0.212508
1.74,-0.30,-0.217536
1.74,-0.40,-0.222534
1.74,-0.50,-0.227541
1.74,-0.60,-0.232546
1.74,-0.70,-0.0646949
1.74,-0.80,-0.0301026
1.74,-0.90,-0.070139
1.74,-1.00,-0.101101
1.74,-1.10,-0.121805
1.74,-1.20,-0.135842
1.74,-1.30,-0.146194
1.74,-1.40,-0.151218
1.74,-1.50,-0.157034
1.74,-1.60,-0.163578
1.74,-1.70,-0.172823
1.74,-1.80,-0.181934
1.74,-1.90,-0.191985
1.74,-2.00,-0.202273
1.74,0.00,-0.202798
1.74,0.10,-0.198492
1.74,0.20,-0.200834
1.74,0.30,-0.263228
1.74,0.40,-0.42502
1.74,0.50,-0.329106
1.74,0.60,-0.337094
1.74,0.70,-0.317806
1.74,0.80,-0.162591
1.74,0.90,-0.157558
1.74,1.00,-0.152584
1.74,1.10,-0.147593
1.74,1.20,-0.142538
1.74,1.30,-0.13759
1.74,1.40,-0.1325
1.74,1.50,-0.127587
1.74,1.60,-0.12252
1.74,1.70,-0.117577
1.74,1.80,-0.112623
1.74,1.90,-0.108109
1.74,2.00,-0.282221
1.76,-0.10,-0.207546
1.76,-0.20,-0.2125
1.76,-0.30,-0.21756
1.76,-0.40,-0.2225
1.76,-0.50,-0.0677643
1.76,-0.60,-0.130422
1.76,-0.70,-0.0762682
1.76,-0.80,-0.11705
1.76,-0.90,-0.139282
1.76,-1.00,-0.154576
1.76,-1.10,-0.163415
1.76,-1.20,-0.16617
1.76,-1.30,-0.16582
1.76,-1.40,-0.16709
1.76,-1.50,-0.169492
1.76,-1.60,-0.175475
1.76,-1.70,-0.183688
1.76,-1.80,-0.193519
1.76,-1.90,-0.204007
1.76,-2.00,-0.213982
1.76,0.00,-0.202582
1.76,0.10,-0.197891
1.76,0.20,-0.194328
1.76,0.30,-0.191196
1.76,0.40,-0.214975
1.76,0.50,-0.339351
1.76,0.60,-0.30461
1.76,0.70,-0.16753
1.76,0.80,-0.162515
1.76,0.90,-0.157565
1.76,1.00,-0.152587
1.76,1.10,-0.147533
1.76,1.20,-0.142501
1.76,1.30,-0.137525
1.76,1.40,-0.132579
1.76,1.50,-0.127509
1.76,1.60,-0.122512
1.76,1.70,-0.117552
1.76,1.80,-0.286877
1.76,1.90,-0.296595
1.76,2.00,-0.299167
1.78,-0.10,-0.208418
1.78,-0.20,-0.21305
1.78,-0.30,-0.217844
1.78,-0.40,-0.223861
1.78,-0.50,-0.228588
1.78,-0.60,-0.232559
1.78,-0.70,-0.153101
1.78,-0.80,-0.174491
1.78,-0.90,-0.184358
1.78,-1.00,-0.185884
1.78,-1.10,-0.182296
1.78,-1.20,-0.178732
1.78,-1.30,-0.178314
1.78,-1.40,-0.178753
1.78,-1.50,-0.18258
1.78,-1.60,-0.188458
1.78,-1.70,-0.197226
1.78,-1.80,-0.205503
1.78,-1.90,-0.213665
1.78,-2.00,-0.222247
1.78,0.00,-0.203959
1.78,0.10,-0.199543
1.78,0.20,-0.195357
1.78,0.30,-0.191323
1.78,0.40,-0.41575
1.78,0.50,-0.418787
1.78,0.60,-0.424998
1.78,0.70,-0.167534
1.78,0.80,-0.162552
1.78,0.90,-0.157561
1.78,1.00,-0.152521
1.78,1.10,-0.147518
1.78,1.20,-0.142572
1.78,1.30,-0.137563
1.78,1.40,-0.14534
1.78,1.50,-0.285402
1.78,1.60,-0.294292
1.78,1.70,-0.304247
1.78,1.80,-0.309081
1.78,1.90,-0.309747
1.78,2.00,-0.308449
1.80,-0.10,-0.213331
1.80,-0.20,-0.218041
1.80,-0.30,-0.223242
1.80,-0.40,-0.242779
1.80,-0.50,-0.237419
1.80,-0.60,-0.236958
1.80,-0.70,-0.187845
1.80,-0.80,-0.213185
1.80,-0.90,-0.206041
1.80,-1.00,-0.20063
1.80,-1.10,-0.197017
1.80,-1.20,-0.193764
1.80,-1.30,-0.193619
1.80,-1.40,-0.192919
1.80,-1.50,-0.196265
1.80,-1.60,-0.201305
1.80,-1.70,-0.206405
1.80,-1.80,-0.198115
1.80,-1.90,-0.297565
1.80,-2.00,-0.302531
1.80,0.00,-0.209339
1.80,0.10,-0.205838
1.80,0.20,-0.203485
1.80,0.30,-0.195417
1.80,0.40,-0.425072
1.80,0.50,-0.425063
1.80,0.60,-0.425086
1.80,0.70,-0.225597
1.80,0.80,-0.203241
1.80,0.90,-0.226536
1.80,1.00,-0.25119
1.80,1.10,-0.273061
1.80,1.20,-0.287618
1.80,1.30,-0.296789
1.80,1.40,-0.305899
1.80,1.50,-0.311473
1.80,1.60,-0.316615
1.80,1.70,-0.318954
1.80,1.80,-0.319301
1.80,1.90,-0.318113
1.80,2.00,-0.314552
1.82,-0.10,-0.240213
1.82,-0.20,-0.250842
1.82,-0.30,-0.251927
1.82,-0.40,-0.303214
1.82,-0.50,-0.281695
1.82,-0.60,-0.256262
1.82,-0.70,-0.246658
1.82,-0.80,-0.242548
1.82,-0.90,-0.237198
1.82,-1.00,-0.221475
1.82,-1.10,-0.214992
1.82,-1.20,-0.211788
1.82,-1.30,-0.208735
1.82,-1.40,-0.206811
1.82,-1.50,-0.199512
1.82,-1.60,-0.282536
1.82,-1.70,-0.287597
1.82,-1.80,-0.292518
1.82,-1.90,-0.297556
1.82,-2.00,-0.302558
1.82,0.00,-0.229085
1.82,0.10,-0.20543
1.82,0.20,-0.196782
1.82,0.30,-0.191299
1.82,0.40,-0.188514
1.82,0.50,-0.421197
1.82,0.60,-0.425064
1.82,0.70,-0.425045
1.82,0.80,-0.159534
1.82,0.90,-0.157574
1.82,1.00,-0.152558
1.82,1.10,-0.14758
1.82,1.20,-0.284867
1.82,1.30,-0.315893
1.82,1.40,-0.321727
1.82,1.50,-0.325431
1.82,1.60,-0.327324
1.82,1.70,-0.328277
1.82,1.80,-0.326749
1.82,1.90,-0.32479
1.82,2.00,-0.320286
1.84,-0.10,-0.231597
1.84,-0.20,-0.276697
1.84,-0.30,-0.273588
1.84,-0.40,-0.256488
1.84,-0.50,-0.310736
1.84,-0.60,-0.295968
1.84,-0.70,-0.237569
1.84,-0.80,-0.242517
1.84,-0.90,-0.247538
1.84,-1.00,-0.252507
1.84,-1.10,-0.234232
1.84,-1.20,-0.214654
1.84,-1.30,-0.267532
1.84,-1.40,-0.272501
1.84,-1.50,-0.277894
1.84,-1.60,-0.28258
1.84,-1.70,-0.287611
1.84,-1.80,-0.292622
1.84,-1.90,-0.297711
1.84,-2.00,-0.302829
1.84,0.00,-0.209055
1.84,0.10,-0.200493
1.84,0.20,-0.194884
1.84,0.30,-0.189979
1.84,0.40,-0.185845
1.84,0.50,-0.485157
1.84,0.60,-0.495167
1.84,0.70,-0.506006
1.84,0.80,-0.162516
1.84,0.90,-0.157532
1.84,1.00,-0.15251
1.84,1.10,-0.147584
1.84,1.20,-0.142574
1.84,1.30,-0.137691
1.84,1.40,-0.133215
1.84,1.50,-0.332435
1.84,1.60,-0.334292
1.84,1.70,-0.336187
1.84,1.80,-0.334936
1.84,1.90,-0.328736
1.84,2.00,-0.320357
1.86,-0.10,-0.211004
1.86,-0.20,-0.212526
1.86,-0.30,-0.267042
1.86,-0.40,-0.282856
1.86,-0.50,-0.270829
1.86,-0.60,-0.232548
1.86,-0.70,-0.237522
1.86,-0.80,-0.242538
1.86,-0.90,-0.247568
1.86,-1.00,-0.252541
1.86,-1.10,-0.257508
1.86,-1.20,-0.262568
1.86,-1.30,-0.26752
1.86,-1.40,-0.272489
1.86,-1.50,-0.241745
1.86,-1.60,-0.228848
1.86,-1.70,-0.28864
1.86,-1.80,-0.293604
1.86,-1.90,-0.298714
1.86,-2.00,-0.30379
1.86,0.00,-0.205178
1.86,0.10,-0.199853
1.86,0.20,-0.194772
1.86,0.30,-0.190082
1.86,0.40,-0.185927
1.86,0.50,-0.182656
1.86,0.60,-0.192442
1.86,0.70,-0.37394
1.86,0.80,-0.16149
1.86,0.90,-0.157569
1.86,1.00,-0.152507
1.86,1.10,-0.147577
1.86,1.20,-0.142505
1.86,1.30,-0.137777
1.86,1.40,-0.133249
1.86,1.50,-0.129173
1.86,1.60,-0.126363
1.86,1.70,-0.342124
1.86,1.80,-0.336937
1.86,1.90,-0.328649
1.86,2.00,-0.318727
1.88,-0.10,-0.20751
1.88,-0.20,-0.212517
1.88,-0.30,-0.217584
1.88,-0.40,-0.222506
1.88,-0.50,-0.228142
1.88,-0.60,-0.232975
1.88,-0.70,-0.237717
1.88,-0.80,-0.242563
1.88,-0.90,-0.2475
1.88,-1.00,-0.252595
1.88,-1.10,-0.257579
1.88,-1.20,-0.262504
1.88,-1.30,-0.267503
1.88,-1.40,-0.271273
1.88,-1.50,-0.261032
1.88,-1.60,-0.249241
1.88,-1.70,-0.237919
1.88,-1.80,-0.217421
1.88,-1.90,-0.298708
1.88,-2.00,-0.303646
1.88,0.00,-0.202587
1.88,0.10,-0.197577
1.88,0.20,-0.192506
1.88,0.30,-0.187581
1.88,0.40,-0.182543
1.88,0.50,-0.184233
1.88,0.60,-0.183804
1.88,0.70,-0.168805
1.88,0.80,-0.162547
1.88,0.90,-0.157507
1.88,1.00,-0.152585
1.88,1.10,-0.147499
1.88,1.20,-0.142526
1.88,1.30,-0.137804
1.88,1.40,-0.13341
1.88,1.50,-0.129376
1.88,1.60,-0.125865
1.88,1.70,-0.12328
1.88,1.80,-0.124249
1.88,1.90,-0.251803
1.88,2.00,-0.313632
1.90,-0.10,-0.207555
1.90,-0.20,-0.212496
1.90,-0.30,-0.217578
1.90,-0.40,-0.222535
1.90,-0.50,-0.227523
1.90,-0.60,-0.232536
1.90,-0.70,-0.237726
1.90,-0.80,-0.242603
1.90,-0.90,-0.24753
1.90,-1.00,-0.252536
1.90,-1.10,-0.257561
1.90,-1.20,-0.262527
1.90,-1.30,-0.267534
1.90,-1.40,-0.270623
1.90,-1.50,-0.236644
1.90,-1.60,-0.234129
1.90,-1.70,-0.234655
1.90,-1.80,-0.235524
1.90,-1.90,-0.235357
1.90,-2.00,-0.235539
1.90,0.00,-0.201708
1.90,0.10,-0.197205
1.90,0.20,-0.19254
1.90,0.30,-0.18753
1.90,0.40,-0.182564
1.90,0.50,-0.17756
1.90,0.60,-0.172536
1.90,0.70,-0.178734
1.90,0.80,-0.247104
1.90,0.90,-0.137116
1.90,1.00,-0.15258
1.90,1.10,-0.147557
1.90,1.20,-0.142537
1.90,1.30,-0.137615
1.90,1.40,-0.133216
1.90,1.50,-0.129055
1.90,1.60,-0.125449
1.90,1.70,-0.122085
1.90,1.80,-0.119533
1.90,1.90,-0.118465
1.90,2.00,-0.118002
1.92,-0.10,-0.207565
1.92,-0.20,-0.212572
1.92,-0.30,-0.21749
1.92,-0.40,-0.222505
1.92,-0.50,-0.227554
1.92,-0.60,-0.232517
1.92,-0.70,-0.237527
1.92,-0.80,-0.242548
1.92,-0.90,-0.247506
1.92,-1.00,-0.252527
1.92,-1.10,-0.257584
1.92,-1.20,-0.262518
1.92,-1.30,-0.259889
1.92,-1.40,-0.25493
1.92,-1.50,-0.252025
1.92,-1.60,-0.252226
1.92,-1.70,-0.251844
1.92,-1.80,-0.253226
1.92,-1.90,-0.253707
1.92,-2.00,-0.256101
1.92,0.00,-0.202504
1.92,0.10,-0.197563
1.92,0.20,-0.192548
1.92,0.30,-0.187574
1.92,0.40,-0.182508
1.92,0.50,-0.177508
1.92,0.60,-0.172572
1.92,0.70,-0.0425374
1.92,0.80,-0.0410836
1.92,0.90,-0.172295
1.92,1.00,-0.202069
1.92,1.10,-0.0887812
1.92,1.20,-0.142551
1.92,1.30,-0.138
1.92,1.40,-0.13381
1.92,1.50,-0.130236
1.92,1.60,-0.127118
1.92,1.70,-0.124362
1.92,1.80,-0.122242
1.92,1.90,-0.120104
1.92,2.00,-0.116494
1.94,-0.10,-0.20752
1.94,-0.20,-0.212566
1.94,-0.30,-0.217506
1.94,-0.40,-0.222504
1.94,-0.50,-0.227515
1.94,-0.60,-0.232526
1.94,-0.70,-0.237519
1.94,-0.80,-0.242252
1.94,-0.90,-0.245482
1.94,-1.00,-0.124006
1.94,-1.10,-0.257504
1.94,-1.20,-0.262576
1.94,-1.30,-0.267565
1.94,-1.40,-0.272556
1.94,-1.50,-0.273746
1.94,-1.60,-0.271532
1.94,-1.70,-0.267114
1.94,-1.80,-0.2643
1.94,-1.90,-0.26156
1.94,-2.00,-0.251005
1.94,0.00,-0.202528
1.94,0.10,-0.197498
1.94,0.20,-0.19259
1.94,0.30,-0.187547
1.94,0.40,-0.18254
1.94,0.50,-0.177525
1.94,0.60,-0.0432797
1.94,0.70,-0.0413097
1.94,0.80,-0.0405533
1.94,0.90,-0.0438851
1.94,1.00,-0.152903
1.94,1.10,-0.191812
1.94,1.20,-0.216383
1.94,1.30,-0.139613
1.94,1.40,-0.133927
1.94,1.50,-0.130352
1.94,1.60,-0.126671
1.94,1.70,-0.121007
1.94,1.80,-0.201871
1.94,1.90,-0.205724
1.94,2.00,-0.204934
1.96,-0.10,-0.207537
1.96,-0.20,-0.212514
1.96,-0.30,-0.217493
1.96,-0.40,-0.222504
1.96,-0.50,-0.227492
1.96,-0.60,-0.23255
1.96,-0.70,-0.235828
1.96,-0.80,-0.232354
1.96,-0.90,-0.211304
1.96,-1.00,-0.20725
1.96,-1.10,-0.210234
1.96,-1.20,-0.262544
1.96,-1.30,-0.267556
1.96,-1.40,-0.2725
1.96,-1.50,-0.277497
1.96,-1.60,-0.261587
1.96,-1.70,-0.254551
1.96,-1.80,-0.250924
1.96,-1.90,-0.250331
1.96,-2.00,-0.250949
1.96,0.00,-0.202526
1.96,0.10,-0.17181
1.96,0.20,-0.168944
1.96,0.30,-0.187529
1.96,0.40,-0.0480028
1.96,0.50,-0.177612
1.96,0.60,-0.172565
1.96,0.70,-0.167594
1.96,0.80,-0.162692
1.96,0.90,-0.157778
1.96,1.00,-0.0369132
1.96,1.10,-0.0505008
1.96,1.20,-0.142961
1.96,1.30,-0.220104
1.96,1.40,-0.22723
1.96,1.50,-0.23902
1.96,1.60,-0.13825
1.96,1.70,-0.138191
1.96,1.80,-0.142815
1.96,1.90,-0.147031
1.96,2.00,-0.105368
1.98,-0.10,-0.193098
1.98,-0.20,-0.193195
1.98,-0.30,-0.213541
1.98,-0.40,-0.218878
1.98,-0.50,-0.220776
1.98,-0.60,-0.221133
1.98,-0.70,-0.220663
1.98,-0.80,-0.22019
1.98,-0.90,-0.219534
1.98,-1.00,-0.219325
1.98,-1.10,-0.218679
1.98,-1.20,-0.220284
1.98,-1.30,-0.224381
1.98,-1.40,-0.168898
1.98,-1.50,-0.261651
1.98,-1.60,-0.254556
1.98,-1.70,-0.253906
1.98,-1.80,-0.186257
1.98,-1.90,-0.205553
1.98,-2.00,-0.219537
1.98,0.00,-0.185491
1.98,0.10,-0.197565
1.98,0.20,-0.19254
1.98,0.30,-0.187509
1.98,0.40,-0.18254
1.98,0.50,-0.177508
1.98,0.60,-0.172582
1.98,0.70,-0.167598
1.98,0.80,-0.162545
1.98,0.90,-0.157547
1.98,1.00,-0.152675
1.98,1.10,-0.14797
1.98,1.20,-0.14354
1.98,1.30,-0.140388
1.98,1.40,-0.136255
1.98,1.50,-0.128231
1.98,1.60,-0.124615
1.98,1.70,-0.120376
1.98,1.80,-0.115227
1.98,1.90,-0.108959
1.98,2.00,-0.102648
2.00,-0.10,-0.207578
2.00,-0.20,-0.2126
2.00,-0.30,-0.21752
2.00,-0.40,-0.206734
2.00,-0.50,-0.177278
2.00,-0.60,-0.203741
2.00,-0.70,-0.232773
2.00,-0.80,-0.233629
2.00,-0.90,-0.231729
2.00,-1.00,-0.224449
2.00,-1.10,-0.212048
2.00,-1.20,-0.190116
2.00,-1.30,-0.189723
2.00,-1.40,-0.200402
2.00,-1.50,-0.192311
2.00,-1.60,-0.195258
2.00,-1.70,-0.204111
2.00,-1.80,-0.209593
2.00,-1.90,-0.220822
2.00,-2.00,-0.23272
2.00,0.00,-0.202513
2.00,0.10,-0.197528
2.00,0.20,-0.192497
2.00,0.30,-0.187497
2.00,0.40,-0.182553
2.00,0.50,-0.177582
2.00,0.60,-0.0250374
2.00,0.70,-0.0250617
2.00,0.80,-0.0346893
2.00,0.90,-0.0426033
2.00,1.00,-0.0288006
2.00,1.10,-0.235341
2.00,1.20,-0.142593
2.00,1.30,-0.137558
2.00,1.40,-0.132589
2.00,1.50,-0.135988
2.00,1.60,-0.164847
2.00,1.70,-0.164525
2.00,1.80,-0.158006
2.00,1.90,-0.160922
2.00,2.00,-0.158257
2.02,-0.10,-0.207499
2.02,-0.20,-0.212502
2.02,-0.30,-0.217537
2.02,-0.40,-0.222582
2.02,-0.50,-0.227496
2.02,-0.60,-0.216829
2.02,-0.70,-0.237559
2.02,-0.80,-0.203598
2.02,-0.90,-0.1823
2.02,-1.00,-0.19774
2.02,-1.10,-0.184815
2.02,-1.20,-0.193056
2.02,-1.30,-0.21396
2.02,-1.40,-0.0748533
2.02,-1.50,-0.19095
2.02,-1.60,-0.218697
2.02,-1.70,-0.0270443
2.02,-1.80,-0.0278153
2.02,-1.90,-0.0304769
2.02,-2.00,-0.0352448
2.02,0.00,-0.20255
2.02,0.10,-0.197518
2.02,0.20,-0.171217
2.02,0.30,-0.156648
2.02,0.40,-0.15473
2.02,0.50,-0.153812
2.02,0.60,-0.153142
2.02,0.70,-0.155001
2.02,0.80,-0.156654
2.02,0.90,-0.156043
2.02,1.00,-0.152553
2.02,1.10,-0.147507
2.02,1.20,-0.142519
2.02,1.30,-0.137598
2.02,1.40,-0.132524
2.02,1.50,-0.127535
2.02,1.60,-0.120698
2.02,1.70,-0.187172
2.02,1.80,-0.169516
2.02,1.90,-0.173938
2.02,2.00,-0.170891
